Date,Close,High,Low,Open,Volume
3/16/1982,2.4264,2.5541,2.4264,2.5115,809
3/17/1982,2.4264,2.5541,2.4264,2.4264,647
3/18/1982,2.4689,2.5541,2.4689,2.4689,20061
3/19/1982,2.4689,2.5541,2.4689,2.4689,809
3/22/1982,2.4689,2.5541,2.4689,2.4689,1294
3/23/1982,2.5115,2.5966,2.5115,2.5115,4854
3/24/1982,2.5541,2.6392,2.5541,2.5541,5015
3/25/1982,2.4689,2.5541,2.4689,2.5541,5501
3/26/1982,2.4264,2.5115,2.4264,2.4689,2750
3/29/1982,2.3412,2.4264,2.3412,2.4264,28959
3/30/1982,2.3412,2.3838,2.3412,2.3412,809
3/31/1982,2.3412,2.3838,2.3412,2.3412,1294
4/1/1982,2.3412,2.4264,2.3412,2.3412,971
4/2/1982,2.3412,2.4264,2.3412,2.3412,485
4/5/1982,2.3412,2.3838,2.3412,2.3412,4045
4/6/1982,2.2561,2.3412,2.2561,2.3412,1132
4/7/1982,2.2561,2.3412,2.2561,2.2561,10678
4/8/1982,2.2135,2.3412,2.2135,2.2561,485
4/12/1982,2.2561,2.3838,2.2561,2.2561,11325
4/13/1982,2.2561,2.3412,2.2561,2.2561,7442
4/14/1982,2.2561,2.3412,2.2561,2.2561,20223
4/15/1982,2.2135,2.2987,2.2135,2.2561,1941
4/16/1982,2.2135,2.2987,2.2135,2.2135,162
4/19/1982,2.2135,2.3412,2.2135,2.2135,324
4/20/1982,2.2987,2.3838,2.2987,2.2987,4045
4/22/1982,2.4264,2.4689,2.4264,2.4264,1941
4/23/1982,2.5115,2.5115,2.5115,2.5115,2912
4/26/1982,2.7243,2.7669,2.7243,2.7243,10031
4/27/1982,2.7243,2.7669,2.7243,2.7243,18282
4/28/1982,2.7669,2.8521,2.7669,2.7669,2427
4/29/1982,2.7669,2.8521,2.7669,2.7669,12619
4/30/1982,2.8095,2.8521,2.8095,2.8095,971
5/3/1982,2.8095,2.8946,2.8095,2.8095,3397
5/4/1982,2.8521,2.9372,2.8521,2.8521,12457
5/5/1982,2.8946,2.9798,2.8946,2.8946,5015
5/6/1982,3.0649,3.15,3.0649,3.0649,7280
5/7/1982,3.0649,3.15,3.0649,3.0649,15855
5/10/1982,3.0223,3.1075,3.0223,3.0649,10516
5/11/1982,3.0649,3.1075,3.0649,3.0649,45947
5/12/1982,2.9798,3.1075,2.9798,3.0649,8736
5/13/1982,3.1075,3.15,3.1075,3.1075,5339
5/14/1982,3.1075,3.1926,3.1075,3.1075,647
5/17/1982,3.1075,3.1926,3.1075,3.1075,2427
5/18/1982,3.1075,3.15,3.1075,3.1075,2265
5/19/1982,3.15,3.1926,3.15,3.15,5339
5/20/1982,3.1075,3.1926,3.1075,3.15,1941
5/21/1982,3.0649,3.1926,3.0649,3.1075,2265
5/24/1982,3.0649,3.1926,3.0649,3.0649,485
5/25/1982,3.0649,3.1075,3.0649,3.0649,3559
5/26/1982,3.0649,3.1075,3.0649,3.0649,6795
5/27/1982,2.9798,3.0223,2.9798,3.0223,5501
5/28/1982,2.8946,2.9798,2.8946,2.9798,1294
6/1/1982,2.9372,3.0223,2.9372,2.9372,809
6/2/1982,2.9798,3.0223,2.9798,2.9798,1618
6/3/1982,2.9372,2.9798,2.9372,2.9798,1780
6/4/1982,2.9372,2.9798,2.9372,2.9372,971
6/7/1982,2.8521,2.8946,2.8521,2.8946,5824
6/8/1982,2.8521,2.8946,2.8521,2.8521,5339
6/9/1982,2.8095,2.8521,2.8095,2.8521,2589
6/10/1982,2.7669,2.8521,2.7669,2.8095,2103
6/11/1982,2.8095,2.8521,2.8095,2.8095,324
6/14/1982,2.7669,2.8521,2.7669,2.8095,1780
6/15/1982,2.7243,2.8095,2.7243,2.7669,162
6/16/1982,2.6392,2.7669,2.6392,2.7243,485
6/17/1982,2.6392,2.6818,2.6392,2.6392,1456
6/18/1982,2.6392,2.6392,2.6392,2.6392,0
6/21/1982,2.5966,2.6392,2.5966,2.6392,647
6/22/1982,2.6818,2.7669,2.6818,2.6818,162
6/23/1982,2.4264,2.5115,2.4264,2.5115,2265
6/24/1982,2.4264,2.5115,2.4264,2.4264,324
6/25/1982,2.4264,2.5115,2.4264,2.4264,971
6/28/1982,2.6222,2.7158,2.6222,2.669,147
6/29/1982,2.5754,2.7158,2.5754,2.6222,2353
6/30/1982,2.7158,2.7627,2.7158,2.7158,9119
7/1/1982,2.7158,2.7158,2.7158,2.7158,0
7/2/1982,2.5754,2.669,2.5754,2.669,2059
7/6/1982,2.5285,2.6222,2.5285,2.5754,147
7/7/1982,2.5285,2.6222,2.5285,2.5285,441
7/8/1982,2.4817,2.5285,2.4817,2.5285,1765
7/9/1982,2.5285,2.5754,2.5285,2.5285,147
7/12/1982,2.6222,2.7158,2.6222,2.6222,147
7/13/1982,2.5285,2.6222,2.5285,2.6222,3824
7/14/1982,2.5285,2.6222,2.5285,2.5285,1324
7/15/1982,2.5285,2.6222,2.5285,2.5285,147
7/16/1982,2.5285,2.5285,2.5285,2.5285,0
7/19/1982,2.5754,2.6222,2.5754,2.5754,1765
7/20/1982,2.5754,2.5754,2.5754,2.5754,0
7/21/1982,2.5285,2.5754,2.5285,2.5754,7795
7/22/1982,2.5754,2.6222,2.5754,2.5754,1324
7/26/1982,2.4817,2.5754,2.4817,2.5754,1324
7/27/1982,2.4349,2.5285,2.4349,2.4817,1471
7/28/1982,2.3881,2.4817,2.3881,2.4349,2059
7/29/1982,2.3412,2.4349,2.3412,2.3881,1324
7/30/1982,2.3412,2.4349,2.3412,2.3412,294
8/2/1982,2.3412,2.3412,2.3412,2.3412,0
8/3/1982,2.3412,2.4349,2.3412,2.3412,441
8/9/1982,2.2476,2.3881,2.2476,2.3412,588
8/10/1982,2.2944,2.3412,2.2944,2.2944,588
8/11/1982,2.2944,2.3412,2.2944,2.2944,882
8/12/1982,2.2944,2.2944,2.2944,2.2944,0
8/13/1982,2.2944,2.3881,2.2944,2.2944,1471
8/16/1982,2.2944,2.3412,2.2944,2.2944,294
8/17/1982,2.3412,2.3881,2.3412,2.3412,882
8/18/1982,2.3412,2.4349,2.3412,2.3412,11031
8/19/1982,2.4349,2.4817,2.4349,2.4349,16473
8/20/1982,2.4817,2.5285,2.4817,2.4817,3089
8/23/1982,2.4817,2.5285,2.4817,2.4817,441
8/24/1982,2.5285,2.5754,2.5285,2.5285,3089
8/26/1982,2.6222,2.669,2.6222,2.6222,4265
8/27/1982,2.5754,2.6222,2.5754,2.6222,1765
8/31/1982,2.4349,2.4817,2.4349,2.4817,147
9/1/1982,2.5285,2.6222,2.5285,2.5285,1618
9/2/1982,2.5285,2.5754,2.5285,2.5285,1030
9/3/1982,2.5754,2.669,2.5754,2.5754,2059
9/7/1982,2.5754,2.669,2.5754,2.5754,882
9/8/1982,2.5285,2.6222,2.5285,2.5754,1471
9/9/1982,2.5285,2.5754,2.5285,2.5285,882
9/10/1982,2.4349,2.5285,2.4349,2.5285,7648
9/13/1982,2.3881,2.4817,2.3881,2.4349,882
9/14/1982,2.4349,2.5285,2.4349,2.4349,1765
9/15/1982,2.3881,2.4817,2.3881,2.4349,7501
9/16/1982,2.3881,2.4817,2.3881,2.3881,16914
9/17/1982,2.3881,2.4817,2.3881,2.3881,2942
9/20/1982,2.3881,2.4817,2.3881,2.3881,3089
9/21/1982,2.3881,2.3881,2.3881,2.3881,0
9/22/1982,2.4349,2.5285,2.4349,2.4349,5148
9/23/1982,2.4349,2.4817,2.4349,2.4349,1765
9/24/1982,2.3412,2.4349,2.3412,2.4349,5148
9/27/1982,2.2944,2.3881,2.2944,2.3412,147
9/28/1982,2.3412,2.4349,2.3412,2.3412,3383
9/29/1982,2.3881,2.4817,2.3881,2.3881,1030
9/30/1982,2.3881,2.4817,2.3881,2.3881,147
10/1/1982,2.3881,2.4817,2.3881,2.3881,7060
10/4/1982,2.3412,2.4349,2.3412,2.3881,2353
10/5/1982,2.3412,2.4349,2.3412,2.3412,2500
10/6/1982,2.3881,2.4349,2.3881,2.3881,735
10/7/1982,2.4349,2.5285,2.4349,2.4349,1324
10/8/1982,2.5285,2.6222,2.5285,2.5285,2500
10/11/1982,2.6222,2.669,2.6222,2.6222,3824
10/12/1982,2.5754,2.6222,2.5754,2.6222,4854
10/13/1982,2.669,2.7158,2.669,2.669,9560
10/14/1982,2.6222,2.669,2.6222,2.669,2500
10/15/1982,2.6222,2.669,2.6222,2.6222,1765
10/18/1982,2.7627,2.8563,2.7627,2.7627,2059
10/19/1982,2.7158,2.7627,2.7158,2.7627,7795
10/20/1982,2.7158,2.8095,2.7158,2.7158,1765
10/21/1982,2.5754,2.669,2.5754,2.669,10295
10/22/1982,2.5754,2.7158,2.5754,2.5754,735
10/25/1982,2.4817,2.5285,2.4817,2.5285,33975
10/26/1982,2.5285,2.5754,2.5285,2.5285,5883
10/28/1982,2.5285,2.5754,2.5285,2.5285,7942
10/29/1982,2.4817,2.5754,2.4817,2.5285,588
11/1/1982,2.5285,2.5754,2.5285,2.5285,2353
11/2/1982,2.5285,2.5754,2.5285,2.5285,3236
11/3/1982,2.6222,2.669,2.6222,2.6222,18090
11/4/1982,2.5754,2.6222,2.5754,2.6222,8089
11/5/1982,2.5754,2.6222,2.5754,2.5754,39416
11/8/1982,2.5285,2.6222,2.5285,2.5754,882
11/9/1982,2.5285,2.6222,2.5285,2.5285,8825
11/10/1982,2.6222,2.669,2.6222,2.6222,13531
11/11/1982,2.5754,2.669,2.5754,2.6222,5148
11/12/1982,2.6222,2.669,2.6222,2.6222,588
11/15/1982,2.7158,2.7627,2.7158,2.7158,2059
11/16/1982,2.7158,2.7627,2.7158,2.7158,7207
11/17/1982,2.7158,2.7627,2.7158,2.7158,1765
11/18/1982,2.7158,2.8095,2.7158,2.7158,8972
11/19/1982,2.8563,2.9031,2.8563,2.8563,11472
11/22/1982,2.8563,2.95,2.8563,2.8563,1618
11/23/1982,2.8095,2.9031,2.8095,2.8563,0
11/24/1982,2.9031,2.95,2.9031,2.9031,147
11/26/1982,2.9031,2.9968,2.9031,2.9031,441
11/29/1982,2.95,3.0436,2.95,2.95,7060
11/30/1982,2.95,2.9968,2.95,2.95,6471
12/1/1982,2.9968,3.0436,2.9968,2.9968,1324
12/2/1982,2.95,3.0436,2.95,2.9968,3824
12/3/1982,2.95,3.0436,2.95,2.95,3971
12/6/1982,3.0904,3.1373,3.0904,3.0904,7354
12/7/1982,3.1841,3.2309,3.1841,3.1841,8089
12/8/1982,3.1373,3.2309,3.1373,3.1841,1030
12/9/1982,3.0904,3.1373,3.0904,3.1373,4412
12/10/1982,3.0436,3.1373,3.0436,3.0904,147
12/13/1982,2.9968,3.1373,2.9968,3.0436,1618
12/14/1982,2.9968,3.1373,2.9968,2.9968,147
12/15/1982,2.9968,2.9968,2.9968,2.9968,0
12/16/1982,2.9968,3.0436,2.9968,2.9968,882
12/17/1982,2.9968,3.0904,2.9968,2.9968,2206
12/20/1982,2.9968,3.0436,2.9968,2.9968,1912
12/21/1982,2.9968,3.0904,2.9968,2.9968,1177
12/22/1982,3.0436,3.0904,3.0436,3.0436,441
12/23/1982,3.2777,3.3246,3.2777,3.2777,7060
12/27/1982,3.5587,3.6055,3.5587,3.5587,3089
12/28/1982,3.465,3.6055,3.465,3.5587,4265
12/29/1982,3.465,3.5587,3.465,3.465,1177
12/30/1982,3.5119,3.6055,3.5119,3.5119,12354
12/31/1982,3.5119,3.5119,3.5119,3.5119,0
1/3/1983,3.5587,3.6055,3.5587,3.5587,735
1/4/1983,3.5587,3.6055,3.5587,3.5587,7060
1/5/1983,3.465,3.5587,3.465,3.5587,3971
1/6/1983,3.465,3.5119,3.465,3.465,14266
1/7/1983,3.465,3.5119,3.465,3.465,4265
1/10/1983,3.4182,3.5119,3.4182,3.465,10884
1/11/1983,3.2777,3.3246,3.2777,3.3246,13531
1/12/1983,3.2777,3.3246,3.2777,3.2777,1177
1/13/1983,3.2777,3.3246,3.2777,3.2777,4265
1/14/1983,3.2309,3.3714,3.2309,3.2777,2353
1/17/1983,3.2777,3.3714,3.2777,3.2777,882
1/18/1983,3.1841,3.2309,3.1841,3.2309,2794
1/19/1983,3.0436,3.1373,3.0436,3.1373,8089
1/20/1983,3.1373,3.2309,3.1373,3.1373,5295
1/21/1983,3.1373,3.1841,3.1373,3.1373,8383
1/24/1983,2.9968,3.0904,2.9968,3.0904,1618
1/25/1983,3.0436,3.1373,3.0436,3.0436,2059
1/26/1983,3.1373,3.1841,3.1373,3.1373,1471
1/27/1983,3.0904,3.1373,3.0904,3.1373,9119
1/28/1983,3.0904,3.1373,3.0904,3.0904,882
1/31/1983,3.0904,3.1373,3.0904,3.0904,3236
2/1/1983,3.0904,3.1373,3.0904,3.0904,8972
2/2/1983,2.9968,3.0904,2.9968,3.0904,2206
2/3/1983,2.9968,3.0904,2.9968,2.9968,7942
2/4/1983,2.9968,3.0436,2.9968,2.9968,1030
2/7/1983,3.0436,3.0436,3.0436,3.0436,3383
2/8/1983,3.0436,3.0904,3.0436,3.0436,4265
2/9/1983,3.0436,3.1373,3.0436,3.0436,3677
2/10/1983,3.0904,3.1373,3.0904,3.0904,3383
2/11/1983,3.0904,3.1841,3.0904,3.0904,3236
2/14/1983,3.1373,3.2309,3.1373,3.1373,8677
2/15/1983,3.2309,3.2777,3.2309,3.2309,18679
2/16/1983,3.1841,3.2309,3.1841,3.2309,26915
2/17/1983,3.2309,3.2309,3.2309,3.2309,20444
2/18/1983,3.1373,3.2309,3.1373,3.2309,7207
2/22/1983,3.0904,3.1373,3.0904,3.1373,5295
2/23/1983,3.1373,3.1841,3.1373,3.1373,9413
2/24/1983,3.1373,3.1841,3.1373,3.1373,2353
2/25/1983,3.1373,3.2309,3.1373,3.1373,3824
2/28/1983,3.1373,3.1373,3.1373,3.1373,3236
3/1/1983,3.0436,3.0904,3.0436,3.0904,2647
3/3/1983,3.0436,3.1373,3.0436,3.0436,882
3/4/1983,3.1373,3.1373,3.1373,3.1373,7648
3/7/1983,3.1373,3.2309,3.1373,3.1373,4559
3/8/1983,3.0904,3.1841,3.0904,3.1373,1177
3/9/1983,3.0904,3.0904,3.0904,3.0904,0
3/10/1983,3.0904,3.1841,3.0904,3.0904,294
3/11/1983,3.0904,3.1841,3.0904,3.0904,7354
3/14/1983,3.1373,3.1841,3.1373,3.1373,14119
3/15/1983,3.1373,3.1841,3.1373,3.1373,1765
3/16/1983,3.2309,3.2777,3.2309,3.2309,17355
3/17/1983,3.1841,3.2777,3.1841,3.2309,6913
3/18/1983,3.2777,3.3246,3.2777,3.2777,441
3/21/1983,3.2777,3.3246,3.2777,3.2777,6766
3/22/1983,3.3714,3.4182,3.3714,3.3714,5295
3/23/1983,3.3714,3.465,3.3714,3.3714,6177
3/24/1983,3.4182,3.5119,3.4182,3.4182,8236
3/25/1983,3.4182,3.465,3.4182,3.4182,2500
3/28/1983,3.3714,3.4182,3.3714,3.4182,3089
3/29/1983,3.3714,3.4182,3.3714,3.3714,10001
3/30/1983,3.3714,3.465,3.3714,3.3714,3089
3/31/1983,3.3714,3.465,3.3714,3.3714,588
4/4/1983,3.2777,3.3714,3.2777,3.3714,735
4/5/1983,3.3246,3.3714,3.3246,3.3246,14413
4/6/1983,3.3246,3.3714,3.3246,3.3246,147
4/7/1983,3.2777,3.3246,3.2777,3.3246,3530
4/8/1983,3.2309,3.2777,3.2309,3.2777,1765
4/11/1983,3.2777,3.3714,3.2777,3.2777,11766
4/12/1983,3.3246,3.3714,3.3246,3.3246,4706
4/13/1983,3.3714,3.4182,3.3714,3.3714,2500
4/14/1983,3.465,3.5587,3.465,3.465,12796
4/15/1983,3.465,3.5119,3.465,3.465,1765
4/18/1983,3.465,3.5119,3.465,3.465,2942
4/19/1983,3.3714,3.4182,3.3714,3.4182,14413
4/20/1983,3.3714,3.465,3.3714,3.3714,7501
4/21/1983,3.4182,3.465,3.4182,3.4182,12649
4/22/1983,3.465,3.5119,3.465,3.465,8677
4/25/1983,3.4182,3.465,3.4182,3.465,1324
4/26/1983,3.4182,3.465,3.4182,3.4182,7501
4/27/1983,3.4182,3.465,3.4182,3.4182,5589
4/28/1983,3.465,3.5119,3.465,3.465,35887
4/29/1983,3.6055,3.6523,3.6055,3.6055,47064
5/2/1983,3.6523,3.6992,3.6523,3.6523,30592
5/3/1983,3.6523,3.6992,3.6523,3.6523,23091
5/4/1983,3.6523,3.6992,3.6523,3.6523,882
5/5/1983,3.6523,3.746,3.6523,3.6523,1030
5/6/1983,3.6992,3.746,3.6992,3.6992,10737
5/9/1983,3.7928,3.8396,3.7928,3.7928,48241
5/10/1983,3.746,3.7928,3.746,3.7928,10001
5/11/1983,3.746,3.7928,3.746,3.746,59419
5/12/1983,3.746,3.746,3.746,3.746,35151
5/13/1983,3.6992,3.7928,3.6992,3.746,37799
5/16/1983,3.6523,3.6992,3.6523,3.6992,6471
5/17/1983,3.6523,3.6992,3.6523,3.6523,2647
5/18/1983,3.6992,3.746,3.6992,3.6992,79274
5/19/1983,3.6992,3.746,3.6992,3.6992,143399
5/20/1983,3.6992,3.746,3.6992,3.6992,117955
5/23/1983,3.6523,3.746,3.6523,3.6992,134722
5/24/1983,3.6523,3.6992,3.6523,3.6523,37210
5/25/1983,3.6523,3.6992,3.6523,3.6523,31033
5/26/1983,3.6523,3.6992,3.6523,3.6523,19267
5/27/1983,3.5587,3.6055,3.5587,3.6055,7795
5/31/1983,3.6055,3.6523,3.6055,3.6055,82216
6/1/1983,3.5119,3.6055,3.5119,3.6055,14708
6/2/1983,3.5587,3.6055,3.5587,3.5587,8089
6/3/1983,3.5119,3.5587,3.5119,3.5587,16325
6/6/1983,3.465,3.5587,3.465,3.5119,5589
6/7/1983,3.4182,3.5119,3.4182,3.465,3236
6/8/1983,3.4182,3.465,3.4182,3.4182,11913
6/9/1983,3.4182,3.465,3.4182,3.4182,5442
6/10/1983,3.4182,3.465,3.4182,3.4182,3236
6/13/1983,3.6055,3.6523,3.6055,3.6055,47947
6/14/1983,3.5587,3.6055,3.5587,3.6055,215761
6/15/1983,3.5587,3.6055,3.5587,3.5587,8236
6/16/1983,3.6523,3.6992,3.6523,3.6523,29415
6/17/1983,3.8396,3.8865,3.8396,3.8396,21767
6/20/1983,3.8396,3.8865,3.8396,3.8396,23826
6/21/1983,4.1206,4.2142,4.1206,4.1206,129133
6/22/1983,4.1206,4.2142,4.1206,4.1206,10295
6/23/1983,4.0269,4.0738,4.0269,4.0738,5442
6/24/1983,4.0269,4.0738,4.0269,4.0269,1618
6/27/1983,4.0269,4.0738,4.0269,4.0269,9413
6/28/1983,3.7928,3.8396,3.7928,3.8396,230321
6/29/1983,3.7928,3.8396,3.7928,3.7928,41476
6/30/1983,3.7928,3.8396,3.7928,3.7928,0
7/1/1983,3.8396,3.8865,3.8396,3.8396,3824
7/5/1983,3.6992,3.7928,3.6992,3.7928,47064
7/6/1983,3.746,3.7928,3.746,3.746,42211
7/7/1983,3.746,3.7928,3.746,3.746,45888
7/8/1983,3.746,3.7928,3.746,3.746,114867
7/11/1983,3.6992,3.746,3.6992,3.746,15149
7/12/1983,3.6523,3.6992,3.6523,3.6992,59125
7/13/1983,3.6523,3.746,3.6523,3.6523,16620
7/14/1983,3.6992,3.746,3.6992,3.6992,10295
7/15/1983,3.746,3.7928,3.746,3.746,24415
7/18/1983,3.746,3.7928,3.746,3.746,40299
7/19/1983,3.746,3.746,3.746,3.746,60301
7/20/1983,3.7928,3.7928,3.7928,3.7928,51035
7/21/1983,3.7928,3.8396,3.7928,3.7928,40887
7/22/1983,3.7928,3.8396,3.7928,3.7928,88099
7/25/1983,3.6055,3.6523,3.6055,3.6523,25150
7/26/1983,3.746,3.8396,3.746,3.746,30004
7/27/1983,3.746,3.7928,3.746,3.746,16031
7/28/1983,3.746,3.746,3.746,3.746,0
7/29/1983,3.6992,3.746,3.6992,3.746,3530
8/1/1983,3.6523,3.746,3.6523,3.6992,11178
8/2/1983,3.6523,3.746,3.6523,3.6523,2059
8/3/1983,3.6523,3.746,3.6523,3.6523,3089
8/4/1983,3.6523,3.6992,3.6523,3.6523,17355
8/5/1983,3.6055,3.6992,3.6055,3.6523,54565
8/8/1983,3.6055,3.6523,3.6055,3.6055,15884
8/9/1983,3.5587,3.6055,3.5587,3.6055,26180
8/10/1983,3.5587,3.6055,3.5587,3.5587,3824
8/11/1983,3.5587,3.6055,3.5587,3.5587,15443
8/12/1983,3.5587,3.6055,3.5587,3.5587,13531
8/15/1983,3.6523,3.6992,3.6523,3.6523,23826
8/16/1983,3.6055,3.6523,3.6055,3.6523,20738
8/17/1983,3.6055,3.6523,3.6055,3.6055,42358
8/18/1983,3.6055,3.6523,3.6055,3.6055,23532
8/19/1983,3.6055,3.6523,3.6055,3.6055,16473
8/22/1983,3.6523,3.6992,3.6523,3.6523,15296
8/23/1983,3.6055,3.6523,3.6055,3.6523,4706
8/24/1983,3.6055,3.6523,3.6055,3.6055,37357
8/25/1983,3.6523,3.6992,3.6523,3.6523,50594
8/26/1983,3.6523,3.6992,3.6523,3.6523,103542
8/29/1983,3.5119,3.5587,3.5119,3.5587,36916
8/30/1983,3.5119,3.5587,3.5119,3.5119,13825
8/31/1983,3.5119,3.5587,3.5119,3.5119,57654
9/1/1983,3.5119,3.5587,3.5119,3.5119,16178
9/2/1983,3.465,3.5119,3.465,3.5119,19414
9/6/1983,3.5119,3.5587,3.5119,3.5119,16325
9/7/1983,3.6523,3.6992,3.6523,3.6523,56477
9/8/1983,3.6992,3.746,3.6992,3.6992,62066
9/9/1983,3.6523,3.6992,3.6523,3.6992,2353
9/12/1983,3.6523,3.6992,3.6523,3.6523,110601
9/13/1983,3.6055,3.6523,3.6055,3.6523,15296
9/14/1983,3.6523,3.6992,3.6523,3.6523,89275
9/15/1983,3.6523,3.6992,3.6523,3.6523,18532
9/16/1983,3.6055,3.6523,3.6055,3.6523,38828
9/19/1983,3.6523,3.6992,3.6523,3.6523,41476
9/20/1983,3.6992,3.746,3.6992,3.6992,11619
9/21/1983,3.746,3.746,3.746,3.746,19708
9/22/1983,3.7928,3.8396,3.7928,3.7928,25444
9/23/1983,3.8865,3.9333,3.8865,3.8865,13531
9/26/1983,4.0738,4.1206,4.0738,4.0738,210025
9/27/1983,3.9801,4.0269,3.9801,4.0269,23679
9/28/1983,3.9801,4.0738,3.9801,3.9801,441
9/29/1983,4.0269,4.0738,4.0269,4.0269,1912
9/30/1983,4.0269,4.0738,4.0269,4.0269,1471
10/3/1983,4.0269,4.0738,4.0269,4.0269,172962
10/4/1983,4.0738,4.1206,4.0738,4.0738,76480
10/5/1983,4.0738,4.1206,4.0738,4.0738,10737
10/6/1983,4.0738,4.1206,4.0738,4.0738,7648
10/7/1983,4.1674,4.2142,4.1674,4.1674,14266
10/10/1983,4.1674,4.2611,4.1674,4.1674,5589
10/11/1983,4.1206,4.1674,4.1206,4.1674,7942
10/12/1983,4.1206,4.1674,4.1206,4.1206,3089
10/13/1983,4.0269,4.1206,4.0269,4.1206,8089
10/14/1983,3.8396,3.8865,3.8396,3.8865,26915
10/17/1983,4.0269,4.1206,4.0269,4.0269,21914
10/18/1983,3.9801,4.0269,3.9801,4.0269,3236
10/19/1983,3.9333,3.9801,3.9333,3.9801,8089
10/20/1983,3.9801,4.0738,3.9801,3.9801,7501
10/21/1983,4.0269,4.0738,4.0269,4.0269,3383
10/24/1983,3.9333,4.0269,3.9333,4.0269,441
10/25/1983,3.9333,4.0269,3.9333,3.9333,3236
10/26/1983,3.9333,3.9801,3.9333,3.9333,5148
10/27/1983,4.1206,4.1674,4.1206,4.1206,38681
10/28/1983,4.0738,4.1206,4.0738,4.1206,4118
10/31/1983,4.0269,4.0738,4.0269,4.0738,2059
11/1/1983,4.0738,4.1206,4.0738,4.0738,15296
11/2/1983,4.1206,4.1674,4.1206,4.1206,2206
11/3/1983,4.1206,4.1674,4.1206,4.1206,7648
11/4/1983,4.0269,4.1206,4.0269,4.1206,11031
11/7/1983,3.9333,4.0269,3.9333,4.0269,4412
11/8/1983,3.9801,4.0269,3.9801,3.9801,5589
11/9/1983,3.9801,3.9801,3.9801,3.9801,0
11/10/1983,3.9801,4.0269,3.9801,3.9801,2500
11/14/1983,4.0269,4.0738,4.0269,4.0269,16473
11/15/1983,4.0738,4.1206,4.0738,4.0738,66773
11/16/1983,4.1206,4.1674,4.1206,4.1206,59419
11/17/1983,4.1206,4.1674,4.1206,4.1206,8089
11/18/1983,4.1206,4.1674,4.1206,4.1206,13237
11/21/1983,4.2142,4.2611,4.2142,4.2142,19855
11/22/1983,4.2142,4.3079,4.2142,4.2142,8089
11/23/1983,4.2142,4.2611,4.2142,4.2142,6766
11/25/1983,4.2142,4.2611,4.2142,4.2142,735
11/28/1983,4.2142,4.2611,4.2142,4.2142,2942
11/29/1983,4.2142,4.2611,4.2142,4.2142,8825
11/30/1983,4.2611,4.3079,4.2611,4.2611,23238
12/1/1983,4.2611,4.3079,4.2611,4.2611,1471
12/2/1983,4.4952,4.542,4.4952,4.4952,13531
12/5/1983,4.4952,4.5888,4.4952,4.4952,21032
12/6/1983,4.542,4.6356,4.542,4.542,59566
12/7/1983,4.542,4.5888,4.542,4.542,44270
12/8/1983,4.4952,4.5888,4.4952,4.542,8383
12/9/1983,4.4952,4.5888,4.4952,4.4952,588
12/12/1983,4.5888,4.6356,4.5888,4.5888,1030
12/13/1983,4.542,4.5888,4.542,4.5888,3089
12/14/1983,4.5888,4.6356,4.5888,4.5888,41328
12/15/1983,4.5888,4.6825,4.5888,4.5888,208407
12/16/1983,4.6825,4.7293,4.6825,4.6825,882
12/19/1983,4.542,4.5888,4.542,4.5888,4412
12/20/1983,4.6356,4.6825,4.6356,4.6356,10001
12/21/1983,4.5888,4.6356,4.5888,4.6356,1765
12/22/1983,4.5888,4.6356,4.5888,4.5888,294
12/23/1983,4.5888,4.6356,4.5888,4.5888,4706
12/27/1983,4.6825,4.7761,4.6825,4.6825,6324
12/28/1983,4.7293,4.8229,4.7293,4.7293,5736
12/29/1983,4.7761,4.8229,4.7761,4.7761,1765
12/30/1983,4.7761,4.8229,4.7761,4.7761,3236
1/3/1984,4.7761,4.8698,4.7761,4.7761,1765
1/4/1984,4.8229,4.8698,4.8229,4.8229,12354
1/5/1984,4.7761,4.8698,4.7761,4.8229,10884
1/6/1984,4.7761,4.8229,4.7761,4.7761,2500
1/9/1984,4.6825,4.7293,4.6825,4.7293,4412
1/10/1984,4.6356,4.7293,4.6356,4.6825,47653
1/11/1984,4.6356,4.6825,4.6356,4.6356,11619
1/12/1984,4.6356,4.6825,4.6356,4.6356,8383
1/13/1984,4.5888,4.6356,4.5888,4.6356,2059
1/16/1984,4.542,4.6356,4.542,4.5888,16914
1/17/1984,4.4952,4.5888,4.4952,4.542,2059
1/18/1984,4.4484,4.4952,4.4484,4.4952,2647
1/19/1984,4.4484,4.4952,4.4484,4.4484,735
1/20/1984,4.4484,4.4952,4.4484,4.4484,1177
1/23/1984,4.4015,4.4484,4.4015,4.4484,6618
1/24/1984,4.4015,4.4484,4.4015,4.4015,1765
1/25/1984,4.3079,4.3547,4.3079,4.3547,23091
1/26/1984,4.3079,4.4015,4.3079,4.3079,147
1/27/1984,4.4484,4.4952,4.4484,4.4484,0
1/30/1984,4.4484,4.4952,4.4484,4.4484,3236
2/1/1984,4.4484,4.542,4.4484,4.4484,2942
2/2/1984,4.4484,4.4952,4.4484,4.4484,3677
2/3/1984,4.4015,4.4484,4.4015,4.4484,77068
2/6/1984,4.3547,4.4015,4.3547,4.4015,4854
2/7/1984,4.3079,4.4015,4.3079,4.3547,4559
2/8/1984,4.3079,4.3547,4.3079,4.3079,9119
2/9/1984,4.2142,4.2611,4.2142,4.2611,26474
2/10/1984,4.1206,4.2142,4.1206,4.2142,11766
